delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
18427.0,dhl,pharmacy,bike,standard,north,foggy,251.8,5.21,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1274.63
18446.0,dhl,documents,truck,standard,north,clear,80.3,47.38,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,543.64
18449.0,dhl,groceries,ev bike,standard,east,cold,87.6,23.4,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,508.2
18460.0,dhl,groceries,ev bike,two day,east,foggy,277.0,20.45,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,3,1446.35
18473.0,dhl,fragile items,scooter,same day,east,cold,59.8,29.44,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,487.32
18474.0,dhl,electronics,ev bike,standard,central,clear,59.8,45.14,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,434.42
18490.0,dhl,furniture,ev bike,express,north,clear,106.1,3.82,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,3,591.96
18496.0,dhl,fragile items,van,standard,south,cold,75.4,17.29,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,428.87
18497.0,dhl,documents,scooter,same day,south,cold,221.4,45.16,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,1342.48
18504.0,dhl,furniture,bike,standard,central,rainy,117.5,17.75,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,640.75
18513.0,dhl,documents,ev van,express,west,hot,295.6,38.25,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,failed,1,1632.7206
18518.0,dhl,furniture,ev van,standard,east,stormy,152.6,15.26,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,808.78
18520.0,dhl,fragile items,truck,standard,north,foggy,215.7,28.09,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1162.77
18521.0,dhl,clothing,van,same day,central,clear,265.0,2.79,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,1433.37
18523.0,dhl,clothing,bike,two day,south,clear,292.1,49.33,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1608.49
18529.0,dhl,furniture,ev bike,express,east,clear,44.2,30.39,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,362.17
18557.0,dhl,clothing,bike,standard,east,clear,257.7,30.12,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1378.86
18578.0,dhl,fragile items,truck,same day,west,clear,182.0,39.58,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1128.74
18582.0,dhl,furniture,van,two day,east,rainy,63.5,13.34,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,357.52
18592.0,dhl,clothing,scooter,same day,central,cold,206.3,22.49,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,1198.97
18604.0,dhl,cosmetics,ev van,same day,central,stormy,52.1,43.06,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,489.68
18609.0,dhl,furniture,ev van,standard,west,cold,214.7,8.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,1099.75
18618.0,dhl,furniture,ev van,two day,north,rainy,133.1,35.38,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,771.64
18633.0,dhl,electronics,bike,two day,north,foggy,115.6,19.61,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,636.83
18636.0,dhl,fragile items,bike,standard,west,rainy,78.8,9.78,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,423.34
18645.0,dhl,documents,van,express,south,clear,117.3,31.15,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,yes,delayed,3,729.95
18663.0,dhl,electronics,ev van,standard,north,cold,23.7,46.75,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,258.75
18666.0,dhl,pharmacy,ev bike,express,east,hot,97.1,38.78,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,2,651.84
18669.0,dhl,fragile items,scooter,standard,east,rainy,177.2,19.43,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,4,944.29
18673.0,dhl,furniture,ev van,same day,west,cold,228.3,22.05,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1307.65
18674.0,dhl,pharmacy,ev van,two day,west,rainy,149.3,29.8,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,835.9
18687.0,dhl,furniture,ev bike,two day,east,stormy,40.9,46.41,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,343.73
18694.0,dhl,electronics,truck,express,north,rainy,287.9,41.96,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000007,yes,delayed,3,1615.38
18703.0,dhl,fragile items,ev bike,standard,east,foggy,254.5,31.96,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,1368.38
18706.0,dhl,clothing,van,same day,east,stormy,174.8,30.29,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,1064.87
18733.0,dhl,documents,van,express,south,stormy,196.0,21.6,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000005,yes,delayed,3,1094.8
18735.0,dhl,furniture,ev bike,two day,south,rainy,179.2,21.12,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,959.36
18758.0,dhl,cosmetics,bike,express,north,hot,195.1,18.87,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,1082.11
18763.0,dhl,automobile parts,van,two day,central,rainy,164.5,35.44,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,928.82
18764.0,dhl,groceries,ev van,express,central,rainy,297.1,28.02,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,1623.06
18775.0,dhl,automobile parts,scooter,standard,west,cold,284.6,20.51,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,5,1484.53
18781.0,dhl,documents,truck,express,west,clear,270.2,44.62,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,failed,1,1534.86
18783.0,dhl,fragile items,ev van,standard,north,clear,138.1,49.52,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,3,839.18
18793.0,dhl,electronics,scooter,standard,central,foggy,289.4,12.08,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,4,1483.24
18805.0,dhl,furniture,ev van,express,north,hot,59.0,29.36,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,2,433.08
18817.0,dhl,documents,ev bike,same day,south,foggy,271.7,15.28,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,1504.34
18822.0,dhl,pharmacy,scooter,express,east,cold,30.4,42.2,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,328.6
18824.0,dhl,pharmacy,truck,same day,central,foggy,199.4,6.15,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1115.45
18834.0,dhl,furniture,scooter,express,north,rainy,232.4,27.26,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1293.78
18835.0,dhl,groceries,truck,standard,central,cold,6.5,17.63,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,95.6674
18839.0,dhl,electronics,scooter,two day,central,clear,254.1,33.26,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,1370.28
18845.0,dhl,automobile parts,ev bike,standard,north,rainy,112.3,9.87,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,591.11
18847.0,dhl,pharmacy,ev bike,express,east,clear,198.7,9.49,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,2,1071.97
18856.0,dhl,documents,truck,express,south,clear,76.9,41.21,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,558.13
18859.0,dhl,electronics,scooter,same day,south,stormy,103.8,48.19,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,763.57
18887.0,dhl,cosmetics,bike,two day,north,foggy,171.7,29.38,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,946.64
18891.0,dhl,cosmetics,ev van,standard,south,clear,95.7,10.03,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,508.59
18899.0,dhl,clothing,bike,standard,central,clear,13.7,34.03,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,3,170.59
18900.0,dhl,fragile items,scooter,two day,east,clear,81.2,22.69,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,474.07
18919.0,dhl,groceries,ev bike,two day,east,hot,188.9,29.27,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,1032.31
18921.0,dhl,automobile parts,bike,two day,central,rainy,106.5,11.44,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,566.82
18923.0,dhl,pharmacy,ev van,standard,east,rainy,84.6,24.64,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,496.92
18929.0,dhl,furniture,scooter,standard,west,stormy,60.6,41.83,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,428.49
18950.0,dhl,fragile items,scooter,same day,west,hot,12.9,6.13,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,182.89
18964.0,dhl,groceries,truck,standard,west,rainy,79.1,32.27,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,492.31
18982.0,dhl,electronics,scooter,standard,west,cold,132.6,17.25,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,3,714.75
18983.0,dhl,pharmacy,bike,standard,west,stormy,259.3,46.37,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1435.61
18987.0,dhl,groceries,truck,same day,south,hot,108.7,34.47,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,746.91
18999.0,dhl,furniture,van,same day,north,hot,59.4,13.43,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,437.29
19024.0,dhl,furniture,truck,standard,west,cold,173.0,31.15,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,958.45
19035.0,dhl,pharmacy,scooter,express,south,rainy,289.2,28.24,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,delayed,2,1580.72
19036.0,dhl,documents,truck,two day,south,clear,155.5,47.14,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,918.92
19061.0,dhl,groceries,bike,same day,east,cold,149.2,37.08,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,957.24
19072.0,dhl,furniture,bike,same day,east,hot,277.6,35.96,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1595.88
19086.0,dhl,documents,ev van,express,central,cold,235.3,18.13,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,3,1280.89
19097.0,dhl,documents,van,same day,south,clear,48.6,33.1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,442.3
19114.0,dhl,automobile parts,ev van,same day,north,clear,286.2,27.75,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1614.25
19145.0,dhl,fragile items,ev bike,standard,north,foggy,281.7,26.93,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1489.29
19146.0,dhl,cosmetics,bike,two day,west,rainy,39.4,25.11,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,272.33
19171.0,dhl,documents,van,two day,north,hot,216.2,33.57,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,1181.71
19196.0,dhl,automobile parts,bike,same day,east,clear,243.6,4.32,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,2,1330.96
19208.0,dhl,pharmacy,bike,express,north,stormy,186.3,4.79,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,2,995.87
19213.0,dhl,automobile parts,van,same day,central,hot,199.3,25.44,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1172.82
19220.0,dhl,fragile items,bike,two day,west,clear,291.5,23.39,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,1527.67
19227.0,dhl,automobile parts,truck,same day,north,foggy,118.3,21.73,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,756.69
19232.0,dhl,documents,ev van,express,south,stormy,190.4,6.24,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000005,yes,delayed,2,1020.72
19245.0,dhl,electronics,bike,two day,central,clear,21.5,7.96,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,131.38
19256.0,dhl,documents,ev bike,standard,central,cold,37.9,28.57,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,275.21
19294.0,dhl,fragile items,van,express,west,stormy,85.1,2.78,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,2,483.84
19311.0,dhl,cosmetics,van,standard,central,rainy,12.5,18.04,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,116.62
19314.0,dhl,electronics,van,same day,south,cold,13.1,49.46,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,313.88
19320.0,dhl,cosmetics,truck,standard,west,stormy,295.8,12.97,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,1517.91
19322.0,dhl,clothing,van,standard,north,stormy,121.2,35.1,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,711.3
19323.0,dhl,documents,ev bike,same day,central,stormy,110.5,44.54,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,786.12
19327.0,dhl,groceries,ev bike,express,north,rainy,19.4,25.51,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,3,223.53
19337.0,dhl,documents,ev bike,same day,central,foggy,83.0,4.59,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,528.77
19350.0,dhl,electronics,bike,same day,north,hot,192.8,4.1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,1076.3
19358.0,dhl,clothing,bike,same day,west,hot,211.2,12.74,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1194.22
19360.0,dhl,pharmacy,truck,two day,central,cold,269.3,31.66,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1441.48
19385.0,dhl,documents,ev van,same day,central,cold,16.3,33.26,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,281.28
19391.0,dhl,electronics,ev bike,standard,south,hot,289.1,16.81,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1495.93
19392.0,dhl,automobile parts,truck,same day,south,clear,67.2,4.37,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,449.11
19396.0,dhl,clothing,ev bike,two day,south,foggy,247.2,18.82,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,1292.46
19401.0,dhl,pharmacy,truck,same day,central,cold,256.0,12.14,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1416.42
19413.0,dhl,furniture,bike,same day,north,stormy,200.7,29.79,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1192.87
19419.0,dhl,electronics,van,express,south,hot,36.6,19.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,failed,1,292.25
19424.0,dhl,fragile items,ev van,express,west,clear,249.2,1.99,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,failed,1,1301.97
19427.0,dhl,clothing,truck,standard,central,rainy,199.4,21.59,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,1061.77
19448.0,dhl,electronics,scooter,standard,south,stormy,167.6,32.79,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,3,936.37
19457.0,dhl,groceries,scooter,express,north,foggy,58.9,10.87,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,2,377.11
19464.0,dhl,groceries,truck,standard,north,cold,136.8,19.11,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,741.33
19467.0,dhl,clothing,ev bike,same day,east,clear,225.5,43.45,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,1357.85
19475.0,dhl,furniture,ev van,two day,west,hot,101.6,42.0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,634.0
19477.0,dhl,electronics,ev bike,two day,central,foggy,27.0,15.07,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,180.21
19484.0,dhl,pharmacy,van,same day,east,clear,50.3,34.79,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,455.87
19497.0,dhl,fragile items,van,same day,central,rainy,209.4,7.72,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1170.16
19505.0,dhl,clothing,van,standard,west,cold,77.2,43.07,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,515.21
19512.0,dhl,fragile items,scooter,same day,west,cold,98.8,1.34,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,598.02
19537.0,dhl,cosmetics,ev bike,two day,south,foggy,25.0,30.16,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,215.48
19539.0,dhl,furniture,ev van,two day,south,stormy,254.4,41.91,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,4,1397.73
19542.0,dhl,clothing,truck,standard,central,hot,17.6,0.92,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674
19547.0,dhl,documents,scooter,standard,central,foggy,187.0,17.02,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,986.06
19553.0,dhl,automobile parts,truck,express,east,foggy,111.8,31.98,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,4,704.94
19561.0,dhl,electronics,scooter,same day,north,stormy,85.4,48.9,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,673.7
19565.0,dhl,furniture,truck,same day,north,cold,39.2,29.56,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,384.68
19573.0,dhl,documents,bike,two day,east,cold,238.3,18.61,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,1247.33
19576.0,dhl,electronics,truck,express,central,cold,283.0,36.66,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,4,1574.98
19577.0,dhl,clothing,ev van,express,east,stormy,263.0,33.26,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,3,1464.78
19600.0,dhl,groceries,truck,express,south,stormy,115.1,46.48,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,2,764.94
19618.0,dhl,automobile parts,van,express,south,rainy,10.8,33.19,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,3,203.57
19623.0,dhl,furniture,truck,standard,central,cold,136.9,0.76,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,686.78
19624.0,dhl,automobile parts,truck,express,south,cold,129.5,4.82,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,711.96
19629.0,dhl,electronics,truck,express,west,foggy,291.0,10.08,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,no,delivered,5,1535.24
19631.0,dhl,furniture,van,two day,south,clear,134.6,30.77,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,765.31
19638.0,dhl,documents,bike,same day,east,clear,204.1,36.35,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1229.55
19650.0,dhl,pharmacy,scooter,standard,north,clear,106.8,22.73,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,602.19
19655.0,dhl,electronics,van,two day,east,stormy,66.7,25.38,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,409.64
19671.0,dhl,groceries,bike,standard,east,cold,61.3,38.77,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,422.81
19675.0,dhl,documents,truck,standard,north,rainy,253.8,45.92,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1406.76
19696.0,dhl,automobile parts,truck,same day,west,stormy,223.3,15.34,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,3,1262.52
19697.0,dhl,fragile items,bike,standard,central,rainy,52.1,38.17,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,375.01
19698.0,dhl,fragile items,scooter,same day,east,stormy,150.0,6.33,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,868.99
19703.0,dhl,pharmacy,truck,express,north,hot,55.2,28.82,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,1,412.46
19706.0,dhl,groceries,truck,express,west,hot,294.8,15.27,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,2,1569.81
19717.0,dhl,clothing,scooter,standard,west,clear,148.8,47.04,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,885.12
19727.0,dhl,fragile items,van,standard,south,foggy,171.4,46.49,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,996.47
19732.0,dhl,documents,bike,express,central,hot,12.3,29.94,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,201.32
19745.0,dhl,electronics,scooter,same day,east,stormy,97.6,5.27,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,603.81
19751.0,dhl,automobile parts,van,same day,north,rainy,147.1,29.37,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,923.61
19752.0,dhl,pharmacy,scooter,standard,south,rainy,193.4,26.55,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,1046.65
19760.0,dhl,pharmacy,ev bike,same day,east,foggy,111.0,4.74,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,669.22
19767.0,dhl,furniture,ev bike,express,south,clear,30.9,17.57,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,1,257.21
19768.0,dhl,cosmetics,scooter,express,central,hot,195.4,18.93,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,failed,1,1083.79
19769.0,dhl,furniture,bike,express,west,rainy,134.4,11.81,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,yes,delayed,2,757.43
19789.0,dhl,electronics,ev bike,express,central,rainy,191.6,24.73,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,2,1082.19
19797.0,dhl,clothing,van,standard,east,stormy,58.4,21.37,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,356.11
19803.0,dhl,cosmetics,bike,two day,north,clear,125.0,15.02,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,670.06
19821.0,dhl,documents,ev bike,two day,south,rainy,255.8,7.11,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,1300.33
19833.0,dhl,cosmetics,bike,express,west,clear,229.3,40.8,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,delivered,5,1318.9
19836.0,dhl,clothing,van,two day,north,hot,90.2,42.69,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,579.07
19837.0,dhl,documents,ev van,same day,west,stormy,293.6,20.91,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,failed,1,1630.73
19865.0,dhl,documents,ev van,same day,north,clear,271.4,2.69,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,1465.07
19879.0,dhl,fragile items,truck,two day,central,rainy,160.7,27.38,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,885.64
19889.0,dhl,cosmetics,van,express,north,rainy,51.3,47.19,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,3,448.07
19905.0,dhl,groceries,truck,express,east,stormy,68.8,42.55,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,yes,failed,2,521.65
19920.0,dhl,automobile parts,van,two day,east,cold,141.9,4.33,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,722.49
19934.0,dhl,fragile items,ev van,two day,west,clear,287.1,19.83,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1494.99
19948.0,dhl,clothing,truck,express,west,cold,107.3,2.39,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,4,593.67
19955.0,dhl,furniture,ev van,express,north,clear,55.9,15.35,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,no,delivered,4,375.55
19961.0,dhl,automobile parts,bike,same day,west,hot,251.8,44.17,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1491.51
19965.0,dhl,cosmetics,bike,same day,north,clear,34.1,11.51,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,3,305.03
19967.0,dhl,documents,bike,express,central,stormy,54.9,9.43,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,352.79
19978.0,dhl,cosmetics,van,two day,east,foggy,293.3,2.98,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1475.44
19980.0,dhl,cosmetics,ev van,standard,west,rainy,109.8,19.98,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,608.94
